# QV 2021-12-30 from QB02_WV01_WV02_Spectral_Response_Final_Correct_Jan292013.xlsx spreadsheet
#               removed response below 340 nm to fit LUTs
#
#  QuickBird 2 Band PAN
#
#  Wavelength
#   (microns)	Relative response
#  __________	___________
#
#0.300	0.000E+00
#0.305	0.000E+00
#0.310	0.000E+00
#0.315	0.000E+00
#0.320	0.000E+00
#0.325	0.000E+00
#0.330	0.000E+00
#0.335	0.000E+00
#0.340	0.000E+00
0.345	0.000E+00
0.350	1.403E-03
0.355	1.179E-03
0.360	1.104E-03
0.365	9.189E-04
0.370	1.178E-03
0.375	2.033E-03
0.380	6.866E-03
0.385	1.088E-02
0.390	1.673E-02
0.395	2.592E-02
0.400	3.620E-02
0.405	5.063E-02
0.410	6.695E-02
0.415	8.458E-02
0.420	1.032E-01
0.425	1.219E-01
0.430	1.450E-01
0.435	1.684E-01
0.440	1.895E-01
0.445	2.127E-01
0.450	2.198E-01
0.455	2.586E-01
0.460	2.753E-01
0.465	2.955E-01
0.470	3.154E-01
0.475	3.364E-01
0.480	3.456E-01
0.485	3.546E-01
0.490	3.611E-01
0.495	3.685E-01
0.500	3.781E-01
0.505	3.969E-01
0.510	4.141E-01
0.515	4.410E-01
0.520	4.676E-01
0.525	4.982E-01
0.530	5.352E-01
0.535	5.712E-01
0.540	6.137E-01
0.545	6.627E-01
0.550	7.051E-01
0.555	7.499E-01
0.560	7.910E-01
0.565	8.301E-01
0.570	8.629E-01
0.575	8.911E-01
0.580	9.251E-01
0.585	9.335E-01
0.590	9.518E-01
0.595	9.621E-01
0.600	9.598E-01
0.605	9.907E-01
0.610	9.975E-01
0.615	9.869E-01
0.620	1.000E+00
0.625	9.876E-01
0.630	9.878E-01
0.635	9.662E-01
0.640	9.483E-01
0.645	9.197E-01
0.650	9.183E-01
0.655	8.944E-01
0.660	8.880E-01
0.665	8.781E-01
0.670	8.949E-01
0.675	8.893E-01
0.680	8.823E-01
0.685	8.916E-01
0.690	8.780E-01
0.695	8.978E-01
0.700	8.888E-01
0.705	8.714E-01
0.710	8.667E-01
0.715	8.687E-01
0.720	8.712E-01
0.725	8.625E-01
0.730	8.810E-01
0.735	8.818E-01
0.740	8.976E-01
0.745	9.072E-01
0.750	9.295E-01
0.755	9.326E-01
0.760	9.070E-01
0.765	9.191E-01
0.770	9.155E-01
0.775	9.039E-01
0.780	8.936E-01
0.785	8.805E-01
0.790	8.717E-01
0.795	8.493E-01
0.800	8.457E-01
0.805	8.553E-01
0.810	8.582E-01
0.815	8.583E-01
0.820	8.671E-01
0.825	8.339E-01
0.830	8.440E-01
0.835	8.500E-01
0.840	8.553E-01
0.845	8.341E-01
0.850	8.394E-01
0.855	8.076E-01
0.860	8.106E-01
0.865	7.594E-01
0.870	7.638E-01
0.875	7.342E-01
0.880	7.066E-01
0.885	6.941E-01
0.890	6.634E-01
0.895	6.545E-01
0.900	6.186E-01
0.905	6.003E-01
0.910	5.919E-01
0.915	5.744E-01
0.920	5.309E-01
0.925	4.969E-01
0.930	4.798E-01
0.935	4.463E-01
0.940	4.147E-01
0.945	4.048E-01
0.950	3.738E-01
0.955	3.448E-01
0.960	3.118E-01
0.965	2.952E-01
0.970	2.729E-01
