;; Skysat8 RSR
;;
;; Quinten Vanhellemont 2022-02-19 from Skysat_RSR_Skysat8.csv
;; normalised to per channel maximum value
;;
;; datasets: wavelength, RSR
;; Skysat8 Band: Blue
0.3500	0.0
0.3510	0.0
0.3520	0.0
0.3530	0.0
0.3540	0.0
0.3550	0.0
0.3560	0.0
0.3570	0.0
0.3580	0.0
0.3590	0.0
0.3600	0.0
0.3610	0.0
0.3620	0.0
0.3630	0.0
0.3640	0.0
0.3650	0.0
0.3660	0.0
0.3670	0.0
0.3680	0.0
0.3690	0.0
0.3700	0.0
0.3710	0.0
0.3720	0.0
0.3730	0.0
0.3740	0.0
0.3750	0.0
0.3760	0.0
0.3770	0.0
0.3780	0.0
0.3790	0.0
0.3800	0.0
0.3810	0.0
0.3820	0.0
0.3830	0.0
0.3840	0.0
0.3850	0.0
0.3860	0.0
0.3870	0.0
0.3880	0.0
0.3890	0.0
0.3900	0.0
0.3910	0.0
0.3920	0.0
0.3930	0.0
0.3940	0.0
0.3950	0.0
0.3960	0.0
0.3970	1.7449981025389205e-05
0.3980	8.425847980830787e-06
0.3990	7.553348929561326e-06
0.4000	1.60041254547141e-05
0.4010	1.3411556845227703e-05
0.4020	2.0067478179197583e-05
0.4030	2.5676400651644114e-05
0.4040	5.708636649734469e-05
0.4050	8.675133424050634e-05
0.4060	8.400919436508803e-05
0.4070	9.098918677524371e-05
0.4080	4.2378525347373784e-05
0.4090	5.3347084849046994e-05
0.4100	9.672275196930017e-05
0.4110	0.00015704982922850285
0.4120	0.00025177829765204426
0.4130	0.0002617497153808381
0.4140	0.00026922827867743344
0.4150	0.000294156822999418
0.4160	0.00017524766658355158
0.4170	0.0001116798785624909
0.4180	7.029849498799651e-05
0.4190	5.908065004310345e-05
0.4200	7.852491461425142e-05
0.4210	8.32613380354285e-05
0.4220	0.00010220703172013678
0.4230	0.00015106697859122655
0.4240	0.00011666558742688782
0.4250	0.00013162271402007857
0.4260	0.00013286914123617781
0.4270	7.328992030663466e-05
0.4280	3.53985329372181e-05
0.4290	8.251348170576894e-05
0.4300	0.0001443362716242907
0.4310	0.0001834740862098065
0.4320	0.00024855030044779045
0.4330	0.00026713926666325116
0.4340	0.00023394067776244816
0.4350	0.0002182631162383521
0.4360	0.00021732231297564038
0.4370	0.0006409951387144861
0.4380	0.0033361746223390353
0.4390	0.010789757024669349
0.4400	0.022805325359283642
0.4410	0.05709542553035129
